shots,retries,text_preview,final_prediction
20,2,"Overall I found this film good: exceptional acting with disturbing scenes (some essential, some usel...","gative

review: i"
20,2,very straight - not happy with the movie.<br /><br />The main center of the movie is the story where...,"ive

review: i"
20,2,I thoroughly enjoyed this movie...and I watch it from time to time still. I've used it in my music c...,"ositive

review: i"
20,2,Wallace and Gromit are the main characters in some of the best cartoons ever crafted. The excellent ...,"ositive

review: i"
20,2,The movie was supposed to release in 2002 and was much awaited due to the promos but it finally rele...,"egative

review: i"
20,2,Step Up is a fair dance film about some kids that get their big performance break. The film is avera...,"ositive

review: i"
20,2,"I kind of liked the film, it's just that the characters run around with no real point to their crazi...","egative

review: i"
20,2,"The film tells upon the title role,Danton(Gerard Depardieu),confronting against Robespierre(Wojciech...","tive

review: i"
20,2,"I put this film in the queue on a whim after a recent trip to NYC, and I couldn't believe I'd never ...","ositive

review: i"
20,2,"Surely the best film directed by Claude Lelouch after ""L'aventure c'est l'aventure"". The Jacques Bre...","ositive

review: i"
20,2,"I knew it would be a bad movie when I rented it but I hoped for a good bad movie. Oh well, had fun m...","egative

review: i"
20,2,"Screen treatment of the comedic Broadway success ""The Gay Divorce"" (a title which was considered too...","egative

review: i"
20,2,This review is in response to the submission wondering how factually correct the movie was...<br /><...,"ositive

review: i"
20,2,"Please, do not waste your time and money with this stinker of a turkey.<br /><br />This is an over-t...","egative

review: i"
20,2,"If like me, you enjoyed the first film ""Bruce Almighty"", my advice to you is not to get your hopes u...","tive

review: i"
20,2,The writers and creators of this film should actually be sued... For polluting the world with this c...,"egative

review: i"
20,2,"Comedy is a hard beast to conquer. Ishimoto fails on all accounts, as a writer and director. Some th...","egative

review: i"
20,2,This film is right up there with The Oscar and Moment by Moment as one of unintentionally funny film...,"ositive

review: i"
20,2,Captain Corelli's Mandolin is one of Nicolas Cage's better films. He turns a fine performance as the...,"ositive

review: i"
20,2,"This must be the first movie I've rented and not seen to the end. Complete garbage! The acting, the ...","egative

review: i"
20,2,"I am a huge Eric Roberts fan, I collect his movies and so far has get to 60. But I´m honest to say t...","egative

review: i"
20,2,Why has Ramón(Carlos Fuentes)brought his five college mates to a spooky abandoned school building wh...,"egative

review: i"
20,2,A nicely paced romantic war story that should have got more exposure. The Czech pilot who played pia...,"ositive

review: i"
20,2,"I'll give it a two for Denis Leary. He had some good lines, but that's it. What was the point? Where...","egative

review: i"
20,2,I think the problem with this show not getting the respect it truly deserves is that it comes after ...,"ositive

review: i"
20,2,Growing up in the late 60s and 70s I could not help but become a fan of science fiction. With Americ...,"ositive

review: i"
20,2,"Lon Chaney Jr returns to lumber along as the mummy Kharis seeking his mate, Annanka whose soul now r...","egative

review: i"
20,2,I saw the film in its original theatrical release in Austin Texas. The old Paramount Theatre (I don'...,"ositive

review: i"
20,2,In & Out made me want to vomit. I have never seen such a shameless film! It seriously wanted to say ...,"egative

review: i"
20,2,For those expecting the cover art and story outline to indicate another entertaining Bollywood India...,"egative

review: i"
20,2,ALERT: This review contains major SPOILERS. Do not read on if you plan to see this film.<br /><br />...,"egative

review: i"
20,2,"In many ways, the perfect movie. The ""Incredible Journey"" and Horatio Alger tale come together for a...","ositive

review: i"
20,2,"Quite simply, Goldeneye is the single greatest N64 game to date. The learning curve is just about pe...","ositive

review: i"
20,2,"""The Falcon and the Snowman"" is the story of two young men, a CIA employee and a drug dealer, who be...","ositive

review: i"
20,2,"I remember when I first saw this movie. I was babysitting for a friend of my mums, and one of the ki...","ositive

review: i"
20,2,"Being featured at the 2006 Cannes Film Festival and gaining quite some fame, this movie appears to b...","egative

review: i"
20,2,"Well it might be a kid's movie...perhaps but i'm not gonna let my kids from 9 watch it!,so the one w...","sitive

review: i"
20,2,So keira knightly is in it...So automatically we compare this film to attonement. Aside rom the fact...,"ositive

review: i"
20,2,"Having seen the movie years ago and been disappointed by its squandered potential, when I heard that...","ositive

review: i"
20,2,I'll start blasting the movie first. Remove Abbott and Costello from the cast and you've got a badly...,"egative

review: i"
20,2,"<br /><br />Summary: Not worth the film<br /><br />As an avid Gone With the Wind fan, I was disappoi...","egative

review: i"
20,2,This movie was not very well directed. they almost totally disregarded the book.I guess they were tr...,"egative

review: i"
20,2,"Recent years have seen a number of biopics of famous singers, and ""Ray"", the story of Ray Charles, h...","ositive

review: i"
20,2,Jacqueline Susann wrote several novels all involving sex and melodrama and a few of them actually we...,"egative

review: i"
20,2,"Is this a good movie? No, certainly not. But for Jolie lovers it's must-have. Her non-polished actin...","egative

review: i"
20,2,MCBOING BOING is one of the cartoons that have stuck in my head over the years and finally decided t...,"ositive

review: i"
20,2,Young Elijah Wood and Joseph Mazzello are outstanding in this excellent film about two boys who have...,"ositive

review: i"
20,2,This movie was sooooooo good! It was hilarious! There are so many jokes that you can just watch the ...,"ositive

review: i"
20,2,Not much to say other than plenty of Wire-fu and supposed Sholin monks ego-tripping about Kung-fu an...,"egative

review: i"
20,2,"Ray Bradbury, run and hide! This tacky film version of his short story from the 1950s about time tra...","egative

review: i"
20,2,"I must admit, at first I was worried about Farscape. The opening segment was not very strong, and I ...","ositive

review: i"
20,2,"H.O.T.S. is not for those that want hardcore porn. Instead, this film is a precursor to many 80s era...","egative

review: i"
20,2,"This is a movie that will leave you thinking, is he or isn't he? While many people have complained a...","ositive

review: i"
20,2,I loved this movie! It's the finest parody of Russian cinema to date. Who else but Sokurov could lam...,"ositive

review: i"
20,2,"i had no idea what this movies was about, it jumps from plot line to plot line erratically linking i...","egative

review: i"
20,2,'Identity . . . . I am part of my surroundings and I became separate from them and it's being able ...,review: i
20,2,"TV churns out dozens of true-crime movies every year. You can see 3 or 4 every Saturday on Lifetime,...","ositive

review: i"
20,2,"I watched the version with pathetic American over-dubs, maybe this made it much worse, but from what...","egative

review: i"
20,2,Master of Italian horror Dario Argento is called a lot of bad things by non-fans. And is deserving o...,"gative

review: i"
20,2,"Although perhaps not as entertaining as some of Herzog's work, Little Dieter is another fine film by...","ositive

review: i"
20,2,"Reading through most of the other reviews, I tend to agree with most of the comments. The one thing ...","egative

review: i"
20,2,I am almost a two decade old human who's been reading comics most of my life. I'm not a huge fan of ...,"egative

review: i"
20,2,Remember when Rick Mercer was funny? 22 Minutes was a great show when Rick Mercer was on it and Made...,"egative

review: i"
20,2,Get Shorty was an excellent film. It was funny and had the perfect balance of highly comical acting ...,"egative

review: i"
20,2,This is the worst of the toxie series by far. The acting in Tokyo is horrible and you can understand...,"egative

review: i"
20,2,"After I saw ""La Pianiste"" several years ago, I said to myself that I would never see it again, so po...","ositive

review: i"
20,2,"Very simply, they are all the syndicated episodes and NOT the original uncut/unedited NBC episodes. ...","egative

review: i"
